X	Y	mean	nr_fire	nr_100km2	gridsize
80.5	-14.5	0	0	0	1199716.282
80.5	-13.5	0	0	0	1204948.479
80.5	-12.5	0	0	0	1209813.637
80.5	-11.5	0	0	0	1214310.274
80.5	-10.5	0	0	0	1218437.02
80.5	-9.5	0	0	0	1222192.619
80.5	-8.5	0	0	0	1225575.926
80.5	-7.5	0	0	0	1228585.91
80.5	-6.5	0	0	0	1231221.655
80.5	-5.5	0	0	0	1233482.358
80.5	-4.5	0	0	0	1235367.33
80.5	-3.5	0	0	0	1236875.997
80.5	-2.5	0	0	0	1238007.9
80.5	-1.5	0	0	0	1238762.693
80.5	-0.5	0	0	0	1239140.147
80.5	0.5	0	0	0	1239140.147
80.5	1.5	0	0	0	1238762.693
80.5	2.5	0	0	0	1238007.9
80.5	3.5	0	0	0	1236875.997
80.5	4.5	0	0	0	1235367.33
80.5	5.5	0	0	0	1233482.358
80.5	6.5	39.23440174	23	0.186806331	1231221.655
80.5	7.5	23.704474	10	0.081394389	1228585.91
80.5	8.5	41.370585	12	0.09791315	1225575.926
80.5	9.5	44.55022556	9	0.073638147	1222192.619
80.5	10.5	0	0	0	1218437.02
80.5	11.5	0	0	0	1214310.274
80.5	12.5	23.27882	1	0.008265736	1209813.637
80.5	13.5	23.24585	2	0.01659822	1204948.479
80.5	14.5	23.09692	1	0.008335304	1199716.282
80.5	15.5	117.3510541	404	3.38324842	1194118.639
80.5	16.5	110.5558105	427	3.593800379	1188157.257
80.5	17.5	144.4367171	389	3.291494545	1181833.95
81.5	-35.5	0	0	0	1008841.594
81.5	-34.5	0	0	0	1021246.691
81.5	-33.5	0	0	0	1033340.707
81.5	-32.5	0	0	0	1045119.957
81.5	-31.5	0	0	0	1056580.854
81.5	-30.5	0	0	0	1067719.906
81.5	-29.5	0	0	0	1078533.72
81.5	-28.5	0	0	0	1089019.002
81.5	-27.5	0	0	0	1099172.558
81.5	-26.5	0	0	0	1108991.296
81.5	-25.5	0	0	0	1118472.224
81.5	-24.5	0	0	0	1127612.455
81.5	-23.5	0	0	0	1136409.204
81.5	-22.5	0	0	0	1144859.792
81.5	-21.5	0	0	0	1152961.644
81.5	-20.5	0	0	0	1160712.293
81.5	-19.5	0	0	0	1168109.378
81.5	-18.5	0	0	0	1175150.645
81.5	-17.5	0	0	0	1181833.95
81.5	-16.5	0	0	0	1188157.257
81.5	-15.5	0	0	0	1194118.639
81.5	-14.5	0	0	0	1199716.282
81.5	-13.5	0	0	0	1204948.479
81.5	-12.5	0	0	0	1209813.637
81.5	-11.5	0	0	0	1214310.274
81.5	-10.5	0	0	0	1218437.02
81.5	-9.5	0	0	0	1222192.619
81.5	-8.5	0	0	0	1225575.926
81.5	-7.5	0	0	0	1228585.91
81.5	-6.5	0	0	0	1231221.655
81.5	-5.5	0	0	0	1233482.358
81.5	-4.5	0	0	0	1235367.33
81.5	-3.5	0	0	0	1236875.997
81.5	-2.5	0	0	0	1238007.9
81.5	-1.5	0	0	0	1238762.693
81.5	-0.5	0	0	0	1239140.147
81.5	0.5	0	0	0	1239140.147
81.5	1.5	0	0	0	1238762.693
81.5	2.5	0	0	0	1238007.9
81.5	3.5	0	0	0	1236875.997
81.5	4.5	0	0	0	1235367.33
81.5	5.5	0	0	0	1233482.358
81.5	6.5	51.78920409	22	0.178684317	1231221.655
81.5	7.5	67.94326105	105	0.854641089	1228585.91
81.5	8.5	97.14271167	18	0.146869726	1225575.926
81.5	9.5	0	0	0	1222192.619
81.5	10.5	0	0	0	1218437.02
81.5	11.5	0	0	0	1214310.274
81.5	12.5	0	0	0	1209813.637
81.5	13.5	0	0	0	1204948.479
81.5	14.5	0	0	0	1199716.282
81.5	15.5	30.59552333	3	0.025123132	1194118.639
81.5	16.5	30.65254161	174	1.464452613	1188157.257
81.5	17.5	151.0991353	409	3.460723057	1181833.95
82.5	-35.5	0	0	0	1008841.594
82.5	-34.5	0	0	0	1021246.691
82.5	-33.5	0	0	0	1033340.707
82.5	-32.5	0	0	0	1045119.957
82.5	-31.5	0	0	0	1056580.854
82.5	-30.5	0	0	0	1067719.906
82.5	-29.5	0	0	0	1078533.72
82.5	-28.5	0	0	0	1089019.002
82.5	-27.5	0	0	0	1099172.558
82.5	-26.5	0	0	0	1108991.296
82.5	-25.5	0	0	0	1118472.224
82.5	-24.5	0	0	0	1127612.455
82.5	-23.5	0	0	0	1136409.204
82.5	-22.5	0	0	0	1144859.792
82.5	-21.5	0	0	0	1152961.644
82.5	-20.5	0	0	0	1160712.293
82.5	-19.5	0	0	0	1168109.378
82.5	-18.5	0	0	0	1175150.645
82.5	-17.5	0	0	0	1181833.95
82.5	-16.5	0	0	0	1188157.257
82.5	-15.5	0	0	0	1194118.639
82.5	-14.5	0	0	0	1199716.282
82.5	-13.5	0	0	0	1204948.479
82.5	-12.5	0	0	0	1209813.637
82.5	-11.5	0	0	0	1214310.274
82.5	-10.5	0	0	0	1218437.02
82.5	-9.5	0	0	0	1222192.619
82.5	-8.5	0	0	0	1225575.926
82.5	-7.5	0	0	0	1228585.91
82.5	-6.5	0	0	0	1231221.655
82.5	-5.5	0	0	0	1233482.358
82.5	-4.5	0	0	0	1235367.33
82.5	-3.5	0	0	0	1236875.997
82.5	-2.5	0	0	0	1238007.9
82.5	-1.5	0	0	0	1238762.693
82.5	-0.5	0	0	0	1239140.147
82.5	0.5	0	0	0	1239140.147
82.5	1.5	0	0	0	1238762.693
82.5	2.5	0	0	0	1238007.9
82.5	3.5	0	0	0	1236875.997
82.5	4.5	0	0	0	1235367.33
82.5	5.5	0	0	0	1233482.358
82.5	6.5	0	0	0	1231221.655
82.5	7.5	0	0	0	1228585.91
82.5	8.5	0	0	0	1225575.926
82.5	9.5	0	0	0	1222192.619
82.5	10.5	0	0	0	1218437.02
82.5	11.5	0	0	0	1214310.274
82.5	12.5	0	0	0	1209813.637
82.5	13.5	0	0	0	1204948.479
82.5	14.5	0	0	0	1199716.282
82.5	15.5	0	0	0	1194118.639
82.5	16.5	38.55196609	64	0.538649237	1188157.257
82.5	17.5	57.78391153	72	0.609222641	1181833.95
83.5	-35.5	0	0	0	1008841.594
83.5	-34.5	0	0	0	1021246.691
83.5	-33.5	0	0	0	1033340.707
83.5	-32.5	0	0	0	1045119.957
83.5	-31.5	0	0	0	1056580.854
83.5	-30.5	0	0	0	1067719.906
83.5	-29.5	0	0	0	1078533.72
83.5	-28.5	0	0	0	1089019.002
83.5	-27.5	0	0	0	1099172.558
83.5	-26.5	0	0	0	1108991.296
83.5	-25.5	0	0	0	1118472.224
83.5	-24.5	0	0	0	1127612.455
83.5	-23.5	0	0	0	1136409.204
83.5	-22.5	0	0	0	1144859.792
83.5	-21.5	0	0	0	1152961.644
83.5	-20.5	0	0	0	1160712.293
83.5	-19.5	0	0	0	1168109.378
83.5	-18.5	0	0	0	1175150.645
83.5	-17.5	0	0	0	1181833.95
83.5	-16.5	0	0	0	1188157.257
83.5	-15.5	0	0	0	1194118.639
83.5	-14.5	0	0	0	1199716.282
83.5	-13.5	0	0	0	1204948.479
83.5	-12.5	0	0	0	1209813.637
83.5	-11.5	0	0	0	1214310.274
83.5	-10.5	0	0	0	1218437.02
83.5	-9.5	0	0	0	1222192.619
83.5	-8.5	0	0	0	1225575.926
83.5	-7.5	0	0	0	1228585.91
83.5	-6.5	0	0	0	1231221.655
83.5	-5.5	0	0	0	1233482.358
83.5	-4.5	0	0	0	1235367.33
83.5	-3.5	0	0	0	1236875.997
83.5	-2.5	0	0	0	1238007.9
83.5	-1.5	0	0	0	1238762.693
83.5	-0.5	0	0	0	1239140.147
83.5	0.5	0	0	0	1239140.147
83.5	1.5	0	0	0	1238762.693
83.5	2.5	0	0	0	1238007.9
83.5	3.5	0	0	0	1236875.997
83.5	4.5	0	0	0	1235367.33
83.5	5.5	0	0	0	1233482.358
83.5	6.5	0	0	0	1231221.655
83.5	7.5	0	0	0	1228585.91
83.5	8.5	0	0	0	1225575.926
83.5	9.5	0	0	0	1222192.619
83.5	10.5	0	0	0	1218437.02
83.5	11.5	0	0	0	1214310.274
83.5	12.5	0	0	0	1209813.637
83.5	13.5	0	0	0	1204948.479
83.5	14.5	0	0	0	1199716.282
83.5	15.5	0	0	0	1194118.639
83.5	16.5	0	0	0	1188157.257
83.5	17.5	22.7085875	4	0.033845702	1181833.95
84.5	-35.5	0	0	0	1008841.594
84.5	-34.5	0	0	0	1021246.691
84.5	-33.5	0	0	0	1033340.707
84.5	-32.5	0	0	0	1045119.957
84.5	-31.5	0	0	0	1056580.854
84.5	-30.5	0	0	0	1067719.906
84.5	-29.5	0	0	0	1078533.72
84.5	-28.5	0	0	0	1089019.002
84.5	-27.5	0	0	0	1099172.558
84.5	-26.5	0	0	0	1108991.296
84.5	-25.5	0	0	0	1118472.224
84.5	-24.5	0	0	0	1127612.455
84.5	-23.5	0	0	0	1136409.204
84.5	-22.5	0	0	0	1144859.792
84.5	-21.5	0	0	0	1152961.644
84.5	-20.5	0	0	0	1160712.293
84.5	-19.5	0	0	0	1168109.378
84.5	-18.5	0	0	0	1175150.645
84.5	-17.5	0	0	0	1181833.95
84.5	-16.5	0	0	0	1188157.257
84.5	-15.5	0	0	0	1194118.639
84.5	-14.5	0	0	0	1199716.282
84.5	-13.5	0	0	0	1204948.479
84.5	-12.5	0	0	0	1209813.637
84.5	-11.5	0	0	0	1214310.274
84.5	-10.5	0	0	0	1218437.02
84.5	-9.5	0	0	0	1222192.619
84.5	-8.5	0	0	0	1225575.926
84.5	-7.5	0	0	0	1228585.91
84.5	-6.5	0	0	0	1231221.655
84.5	-5.5	0	0	0	1233482.358
84.5	-4.5	0	0	0	1235367.33
84.5	-3.5	0	0	0	1236875.997
84.5	-2.5	0	0	0	1238007.9
84.5	-1.5	0	0	0	1238762.693
84.5	-0.5	0	0	0	1239140.147
84.5	0.5	0	0	0	1239140.147
84.5	1.5	0	0	0	1238762.693
84.5	2.5	0	0	0	1238007.9
84.5	3.5	0	0	0	1236875.997
84.5	4.5	0	0	0	1235367.33
84.5	5.5	0	0	0	1233482.358
84.5	6.5	0	0	0	1231221.655
84.5	7.5	0	0	0	1228585.91
84.5	8.5	0	0	0	1225575.926
84.5	9.5	0	0	0	1222192.619
84.5	10.5	0	0	0	1218437.02
84.5	11.5	0	0	0	1214310.274
84.5	12.5	0	0	0	1209813.637
84.5	13.5	0	0	0	1204948.479
84.5	14.5	0	0	0	1199716.282
84.5	15.5	0	0	0	1194118.639
84.5	16.5	0	0	0	1188157.257
84.5	17.5	0	0	0	1181833.95
85.5	-35.5	0	0	0	1008841.594
85.5	-34.5	0	0	0	1021246.691
85.5	-33.5	0	0	0	1033340.707
85.5	-32.5	0	0	0	1045119.957
85.5	-31.5	0	0	0	1056580.854
85.5	-30.5	0	0	0	1067719.906
85.5	-29.5	0	0	0	1078533.72
85.5	-28.5	0	0	0	1089019.002
85.5	-27.5	0	0	0	1099172.558
85.5	-26.5	0	0	0	1108991.296
85.5	-25.5	0	0	0	1118472.224
85.5	-24.5	0	0	0	1127612.455
85.5	-23.5	0	0	0	1136409.204
85.5	-22.5	0	0	0	1144859.792
85.5	-21.5	0	0	0	1152961.644
85.5	-20.5	0	0	0	1160712.293
85.5	-19.5	0	0	0	1168109.378
85.5	-18.5	0	0	0	1175150.645
85.5	-17.5	0	0	0	1181833.95
85.5	-16.5	0	0	0	1188157.257
85.5	-15.5	0	0	0	1194118.639
85.5	-14.5	0	0	0	1199716.282
85.5	-13.5	0	0	0	1204948.479
85.5	-12.5	0	0	0	1209813.637
85.5	-11.5	0	0	0	1214310.274
85.5	-10.5	0	0	0	1218437.02
85.5	-9.5	0	0	0	1222192.619
85.5	-8.5	0	0	0	1225575.926
85.5	-7.5	0	0	0	1228585.91
85.5	-6.5	0	0	0	1231221.655
85.5	-5.5	0	0	0	1233482.358
85.5	-4.5	0	0	0	1235367.33
85.5	-3.5	0	0	0	1236875.997
85.5	-2.5	0	0	0	1238007.9
85.5	-1.5	0	0	0	1238762.693
85.5	-0.5	0	0	0	1239140.147
85.5	0.5	0	0	0	1239140.147
85.5	1.5	0	0	0	1238762.693
85.5	2.5	0	0	0	1238007.9
85.5	3.5	0	0	0	1236875.997
85.5	4.5	0	0	0	1235367.33
85.5	5.5	0	0	0	1233482.358
85.5	6.5	0	0	0	1231221.655
85.5	7.5	0	0	0	1228585.91
85.5	8.5	0	0	0	1225575.926
85.5	9.5	0	0	0	1222192.619
85.5	10.5	0	0	0	1218437.02
85.5	11.5	0	0	0	1214310.274
85.5	12.5	0	0	0	1209813.637
85.5	13.5	0	0	0	1204948.479
85.5	14.5	0	0	0	1199716.282
85.5	15.5	0	0	0	1194118.639
85.5	16.5	0	0	0	1188157.257
85.5	17.5	0	0	0	1181833.95
86.5	-35.5	0	0	0	1008841.594
86.5	-34.5	0	0	0	1021246.691
86.5	-33.5	0	0	0	1033340.707
86.5	-32.5	0	0	0	1045119.957
86.5	-31.5	0	0	0	1056580.854
86.5	-30.5	0	0	0	1067719.906
86.5	-29.5	0	0	0	1078533.72
86.5	-28.5	0	0	0	1089019.002
86.5	-27.5	0	0	0	1099172.558
86.5	-26.5	0	0	0	1108991.296
86.5	-25.5	0	0	0	1118472.224
86.5	-24.5	0	0	0	1127612.455
86.5	-23.5	0	0	0	1136409.204
86.5	-22.5	0	0	0	1144859.792
86.5	-21.5	0	0	0	1152961.644
86.5	-20.5	0	0	0	1160712.293
86.5	-19.5	0	0	0	1168109.378
86.5	-18.5	0	0	0	1175150.645
86.5	-17.5	0	0	0	1181833.95
86.5	-16.5	0	0	0	1188157.257
86.5	-15.5	0	0	0	1194118.639
86.5	-14.5	0	0	0	1199716.282
86.5	-13.5	0	0	0	1204948.479
86.5	-12.5	0	0	0	1209813.637
86.5	-11.5	0	0	0	1214310.274
86.5	-10.5	0	0	0	1218437.02
86.5	-9.5	0	0	0	1222192.619
86.5	-8.5	0	0	0	1225575.926
86.5	-7.5	0	0	0	1228585.91
86.5	-6.5	0	0	0	1231221.655
86.5	-5.5	0	0	0	1233482.358
86.5	-4.5	0	0	0	1235367.33
86.5	-3.5	0	0	0	1236875.997
86.5	-2.5	0	0	0	1238007.9
86.5	-1.5	0	0	0	1238762.693
86.5	-0.5	0	0	0	1239140.147
86.5	0.5	0	0	0	1239140.147
86.5	1.5	0	0	0	1238762.693
86.5	2.5	0	0	0	1238007.9
86.5	3.5	0	0	0	1236875.997
86.5	4.5	0	0	0	1235367.33
86.5	5.5	0	0	0	1233482.358
86.5	6.5	0	0	0	1231221.655
86.5	7.5	0	0	0	1228585.91
86.5	8.5	0	0	0	1225575.926
86.5	9.5	0	0	0	1222192.619
86.5	10.5	0	0	0	1218437.02
86.5	11.5	0	0	0	1214310.274
86.5	12.5	0	0	0	1209813.637
86.5	13.5	0	0	0	1204948.479
86.5	14.5	0	0	0	1199716.282
86.5	15.5	0	0	0	1194118.639
86.5	16.5	0	0	0	1188157.257
86.5	17.5	0	0	0	1181833.95
87.5	-35.5	0	0	0	1008841.594
87.5	-34.5	0	0	0	1021246.691
87.5	-33.5	0	0	0	1033340.707
87.5	-32.5	0	0	0	1045119.957
87.5	-31.5	0	0	0	1056580.854
87.5	-30.5	0	0	0	1067719.906
87.5	-29.5	0	0	0	1078533.72
87.5	-28.5	0	0	0	1089019.002
87.5	-27.5	0	0	0	1099172.558
87.5	-26.5	0	0	0	1108991.296
87.5	-25.5	0	0	0	1118472.224
87.5	-24.5	0	0	0	1127612.455
87.5	-23.5	0	0	0	1136409.204
87.5	-22.5	0	0	0	1144859.792
87.5	-21.5	0	0	0	1152961.644
87.5	-20.5	0	0	0	1160712.293
87.5	-19.5	0	0	0	1168109.378
87.5	-18.5	0	0	0	1175150.645
87.5	-17.5	0	0	0	1181833.95
87.5	-16.5	0	0	0	1188157.257
87.5	-15.5	0	0	0	1194118.639
87.5	-14.5	0	0	0	1199716.282
87.5	-13.5	0	0	0	1204948.479
87.5	-12.5	0	0	0	1209813.637
87.5	-11.5	0	0	0	1214310.274
87.5	-10.5	0	0	0	1218437.02
87.5	-9.5	0	0	0	1222192.619
87.5	-8.5	0	0	0	1225575.926
87.5	-7.5	0	0	0	1228585.91
87.5	-6.5	0	0	0	1231221.655
87.5	-5.5	0	0	0	1233482.358
87.5	-4.5	0	0	0	1235367.33
87.5	-3.5	0	0	0	1236875.997
87.5	-2.5	0	0	0	1238007.9
87.5	-1.5	0	0	0	1238762.693
87.5	-0.5	0	0	0	1239140.147
87.5	0.5	0	0	0	1239140.147
87.5	1.5	0	0	0	1238762.693
87.5	2.5	0	0	0	1238007.9
87.5	3.5	0	0	0	1236875.997
87.5	4.5	0	0	0	1235367.33
87.5	5.5	0	0	0	1233482.358
87.5	6.5	0	0	0	1231221.655
87.5	7.5	0	0	0	1228585.91
87.5	8.5	0	0	0	1225575.926
87.5	9.5	0	0	0	1222192.619
87.5	10.5	0	0	0	1218437.02
87.5	11.5	0	0	0	1214310.274
87.5	12.5	0	0	0	1209813.637
87.5	13.5	0	0	0	1204948.479
87.5	14.5	0	0	0	1199716.282
87.5	15.5	0	0	0	1194118.639
87.5	16.5	0	0	0	1188157.257
87.5	17.5	0	0	0	1181833.95
88.5	-35.5	0	0	0	1008841.594
88.5	-34.5	0	0	0	1021246.691
88.5	-33.5	0	0	0	1033340.707
88.5	-32.5	0	0	0	1045119.957
88.5	-31.5	0	0	0	1056580.854
88.5	-30.5	0	0	0	1067719.906
88.5	-29.5	0	0	0	1078533.72
88.5	-28.5	0	0	0	1089019.002
88.5	-27.5	0	0	0	1099172.558
88.5	-26.5	0	0	0	1108991.296
88.5	-25.5	0	0	0	1118472.224
88.5	-24.5	0	0	0	1127612.455
88.5	-23.5	0	0	0	1136409.204
88.5	-22.5	0	0	0	1144859.792
88.5	-21.5	0	0	0	1152961.644
88.5	-20.5	0	0	0	1160712.293
88.5	-19.5	0	0	0	1168109.378
88.5	-18.5	0	0	0	1175150.645
88.5	-17.5	0	0	0	1181833.95
88.5	-16.5	0	0	0	1188157.257
88.5	-15.5	0	0	0	1194118.639
88.5	-14.5	0	0	0	1199716.282
88.5	-13.5	0	0	0	1204948.479
88.5	-12.5	0	0	0	1209813.637
88.5	-11.5	0	0	0	1214310.274
88.5	-10.5	0	0	0	1218437.02
88.5	-9.5	0	0	0	1222192.619
88.5	-8.5	0	0	0	1225575.926
88.5	-7.5	0	0	0	1228585.91
88.5	-6.5	0	0	0	1231221.655
88.5	-5.5	0	0	0	1233482.358
88.5	-4.5	0	0	0	1235367.33
88.5	-3.5	0	0	0	1236875.997
88.5	-2.5	0	0	0	1238007.9
88.5	-1.5	0	0	0	1238762.693
88.5	-0.5	0	0	0	1239140.147
88.5	0.5	0	0	0	1239140.147
88.5	1.5	0	0	0	1238762.693
88.5	2.5	0	0	0	1238007.9
88.5	3.5	0	0	0	1236875.997
88.5	4.5	0	0	0	1235367.33
88.5	5.5	0	0	0	1233482.358
88.5	6.5	0	0	0	1231221.655
88.5	7.5	0	0	0	1228585.91
88.5	8.5	0	0	0	1225575.926
88.5	9.5	0	0	0	1222192.619
88.5	10.5	0	0	0	1218437.02
88.5	11.5	0	0	0	1214310.274
88.5	12.5	0	0	0	1209813.637
88.5	13.5	0	0	0	1204948.479
88.5	14.5	0	0	0	1199716.282
88.5	15.5	0	0	0	1194118.639
88.5	16.5	0	0	0	1188157.257
88.5	17.5	0	0	0	1181833.95
89.5	-35.5	0	0	0	1008841.594
89.5	-34.5	0	0	0	1021246.691
89.5	-33.5	0	0	0	1033340.707
89.5	-32.5	0	0	0	1045119.957
89.5	-31.5	0	0	0	1056580.854
89.5	-30.5	0	0	0	1067719.906
89.5	-29.5	0	0	0	1078533.72
89.5	-28.5	0	0	0	1089019.002
89.5	-27.5	0	0	0	1099172.558
89.5	-26.5	0	0	0	1108991.296
89.5	-25.5	0	0	0	1118472.224
89.5	-24.5	0	0	0	1127612.455
89.5	-23.5	0	0	0	1136409.204
89.5	-22.5	0	0	0	1144859.792
89.5	-21.5	0	0	0	1152961.644
89.5	-20.5	0	0	0	1160712.293
89.5	-19.5	0	0	0	1168109.378
89.5	-18.5	0	0	0	1175150.645
89.5	-17.5	0	0	0	1181833.95
89.5	-16.5	0	0	0	1188157.257
89.5	-15.5	0	0	0	1194118.639
89.5	-14.5	0	0	0	1199716.282
89.5	-13.5	0	0	0	1204948.479
89.5	-12.5	0	0	0	1209813.637
89.5	-11.5	0	0	0	1214310.274
89.5	-10.5	0	0	0	1218437.02
89.5	-9.5	0	0	0	1222192.619
89.5	-8.5	0	0	0	1225575.926
89.5	-7.5	0	0	0	1228585.91
89.5	-6.5	0	0	0	1231221.655
89.5	-5.5	0	0	0	1233482.358
89.5	-4.5	0	0	0	1235367.33
89.5	-3.5	0	0	0	1236875.997
89.5	-2.5	0	0	0	1238007.9
89.5	-1.5	0	0	0	1238762.693
89.5	-0.5	0	0	0	1239140.147
89.5	0.5	0	0	0	1239140.147
89.5	1.5	0	0	0	1238762.693
89.5	2.5	0	0	0	1238007.9
89.5	3.5	0	0	0	1236875.997
89.5	4.5	0	0	0	1235367.33
89.5	5.5	0	0	0	1233482.358
89.5	6.5	0	0	0	1231221.655
89.5	7.5	0	0	0	1228585.91
89.5	8.5	0	0	0	1225575.926
89.5	9.5	0	0	0	1222192.619
89.5	10.5	0	0	0	1218437.02
89.5	11.5	0	0	0	1214310.274
89.5	12.5	0	0	0	1209813.637
89.5	13.5	0	0	0	1204948.479
89.5	14.5	0	0	0	1199716.282
89.5	15.5	0	0	0	1194118.639
89.5	16.5	0	0	0	1188157.257
89.5	17.5	0	0	0	1181833.95
90.5	-35.5	0	0	0	1008841.594
90.5	-34.5	0	0	0	1021246.691
90.5	-33.5	0	0	0	1033340.707
90.5	-32.5	0	0	0	1045119.957
90.5	-31.5	0	0	0	1056580.854
90.5	-30.5	0	0	0	1067719.906
90.5	-29.5	0	0	0	1078533.72
90.5	-28.5	0	0	0	1089019.002
90.5	-27.5	0	0	0	1099172.558
90.5	-26.5	0	0	0	1108991.296
90.5	-25.5	0	0	0	1118472.224
90.5	-24.5	0	0	0	1127612.455
90.5	-23.5	0	0	0	1136409.204
90.5	-22.5	0	0	0	1144859.792
90.5	-21.5	0	0	0	1152961.644
90.5	-20.5	0	0	0	1160712.293
90.5	-19.5	0	0	0	1168109.378
90.5	-18.5	0	0	0	1175150.645
90.5	-17.5	0	0	0	1181833.95
90.5	-16.5	0	0	0	1188157.257
90.5	-15.5	0	0	0	1194118.639
90.5	-14.5	0	0	0	1199716.282
90.5	-13.5	0	0	0	1204948.479
90.5	-12.5	0	0	0	1209813.637
90.5	-11.5	0	0	0	1214310.274
90.5	-10.5	0	0	0	1218437.02
90.5	-9.5	0	0	0	1222192.619
90.5	-8.5	0	0	0	1225575.926
90.5	-7.5	0	0	0	1228585.91
90.5	-6.5	0	0	0	1231221.655
90.5	-5.5	0	0	0	1233482.358
90.5	-4.5	0	0	0	1235367.33
90.5	-3.5	0	0	0	1236875.997
90.5	-2.5	0	0	0	1238007.9
90.5	-1.5	0	0	0	1238762.693
90.5	-0.5	0	0	0	1239140.147
90.5	0.5	0	0	0	1239140.147
90.5	1.5	0	0	0	1238762.693
90.5	2.5	0	0	0	1238007.9
90.5	3.5	0	0	0	1236875.997
90.5	4.5	0	0	0	1235367.33
90.5	5.5	0	0	0	1233482.358
90.5	6.5	0	0	0	1231221.655
90.5	7.5	0	0	0	1228585.91
90.5	8.5	0	0	0	1225575.926
90.5	9.5	0	0	0	1222192.619
90.5	10.5	0	0	0	1218437.02
90.5	11.5	0	0	0	1214310.274
90.5	12.5	0	0	0	1209813.637
90.5	13.5	0	0	0	1204948.479
90.5	14.5	0	0	0	1199716.282
90.5	15.5	0	0	0	1194118.639
90.5	16.5	0	0	0	1188157.257
90.5	17.5	0	0	0	1181833.95
91.5	-35.5	0	0	0	1008841.594
91.5	-34.5	0	0	0	1021246.691
91.5	-33.5	0	0	0	1033340.707
91.5	-32.5	0	0	0	1045119.957
91.5	-31.5	0	0	0	1056580.854
91.5	-30.5	0	0	0	1067719.906
91.5	-29.5	0	0	0	1078533.72
91.5	-28.5	0	0	0	1089019.002
91.5	-27.5	0	0	0	1099172.558
91.5	-26.5	0	0	0	1108991.296
91.5	-25.5	0	0	0	1118472.224
91.5	-24.5	0	0	0	1127612.455
91.5	-23.5	0	0	0	1136409.204
91.5	-22.5	0	0	0	1144859.792
91.5	-21.5	0	0	0	1152961.644
91.5	-20.5	0	0	0	1160712.293
91.5	-19.5	0	0	0	1168109.378
91.5	-18.5	0	0	0	1175150.645
91.5	-17.5	0	0	0	1181833.95
91.5	-16.5	0	0	0	1188157.257
91.5	-15.5	0	0	0	1194118.639
91.5	-14.5	0	0	0	1199716.282
91.5	-13.5	0	0	0	1204948.479
91.5	-12.5	0	0	0	1209813.637
91.5	-11.5	0	0	0	1214310.274
91.5	-10.5	0	0	0	1218437.02
91.5	-9.5	0	0	0	1222192.619
91.5	-8.5	0	0	0	1225575.926
91.5	-7.5	0	0	0	1228585.91
91.5	-6.5	0	0	0	1231221.655
91.5	-5.5	0	0	0	1233482.358
91.5	-4.5	0	0	0	1235367.33
91.5	-3.5	0	0	0	1236875.997
91.5	-2.5	0	0	0	1238007.9
91.5	-1.5	0	0	0	1238762.693
91.5	-0.5	0	0	0	1239140.147
91.5	0.5	0	0	0	1239140.147
91.5	1.5	0	0	0	1238762.693
91.5	2.5	0	0	0	1238007.9
91.5	3.5	0	0	0	1236875.997
91.5	4.5	0	0	0	1235367.33
91.5	5.5	0	0	0	1233482.358
91.5	6.5	0	0	0	1231221.655
91.5	7.5	0	0	0	1228585.91
91.5	8.5	0	0	0	1225575.926
91.5	9.5	0	0	0	1222192.619
91.5	10.5	0	0	0	1218437.02
91.5	11.5	0	0	0	1214310.274
91.5	12.5	0	0	0	1209813.637
91.5	13.5	0	0	0	1204948.479
91.5	14.5	0	0	0	1199716.282
91.5	15.5	0	0	0	1194118.639
91.5	16.5	0	0	0	1188157.257
91.5	17.5	0	0	0	1181833.95
92.5	-35.5	0	0	0	1008841.594
92.5	-34.5	0	0	0	1021246.691
92.5	-33.5	0	0	0	1033340.707
92.5	-32.5	0	0	0	1045119.957
92.5	-31.5	0	0	0	1056580.854
92.5	-30.5	0	0	0	1067719.906
92.5	-29.5	0	0	0	1078533.72
92.5	-28.5	0	0	0	1089019.002
92.5	-27.5	0	0	0	1099172.558
92.5	-26.5	0	0	0	1108991.296
92.5	-25.5	0	0	0	1118472.224
92.5	-24.5	0	0	0	1127612.455
92.5	-23.5	0	0	0	1136409.204
92.5	-22.5	0	0	0	1144859.792
92.5	-21.5	0	0	0	1152961.644
92.5	-20.5	0	0	0	1160712.293
92.5	-19.5	0	0	0	1168109.378
92.5	-18.5	0	0	0	1175150.645
92.5	-17.5	0	0	0	1181833.95
92.5	-16.5	0	0	0	1188157.257
92.5	-15.5	0	0	0	1194118.639
92.5	-14.5	0	0	0	1199716.282
92.5	-13.5	0	0	0	1204948.479
92.5	-12.5	0	0	0	1209813.637
92.5	-11.5	0	0	0	1214310.274
92.5	-10.5	0	0	0	1218437.02
92.5	-9.5	0	0	0	1222192.619
92.5	-8.5	0	0	0	1225575.926
92.5	-7.5	0	0	0	1228585.91
92.5	-6.5	0	0	0	1231221.655
92.5	-5.5	0	0	0	1233482.358
92.5	-4.5	0	0	0	1235367.33
92.5	-3.5	0	0	0	1236875.997
92.5	-2.5	0	0	0	1238007.9
92.5	-1.5	0	0	0	1238762.693
92.5	-0.5	0	0	0	1239140.147
92.5	0.5	0	0	0	1239140.147
92.5	1.5	0	0	0	1238762.693
92.5	2.5	0	0	0	1238007.9
92.5	3.5	0	0	0	1236875.997
92.5	4.5	0	0	0	1235367.33
92.5	5.5	0	0	0	1233482.358
